Route,Location,Latitude,Longitude,URL,votes_most_log
"V3 Quality Route (V2 3.2 5) 
 Whack Cracks (V3 PG13 2.7 3) 
 VHard (V1-2 2.5 2) 
 V1 Dihedral (V1+ PG13 2.3 4) 
 Consolation Prize (V0- 2.3 4) 
 V0 Arete (V0 2.0 3) 
 Unknown Dihedral (V0-1 1.8 4) 
 Mental Game (V0- R 1.5 2)",Comstock Quarry,39.56012,-119.82416,https://www.mountainproject.com/route/118695808/v3-quality-route,0.6989700043360189
"Whale Bacon (V0 3.2 5) 
 Choss Slide (V2 2.3 3) 
 Vision Quest (V3-4 2.3 3)",Whale Bacon,36.0939,-115.47573,https://www.mountainproject.com/route/121926695/whale-bacon,0.6989700043360189
"American Dream (V3 3.1 8) 
 West Face (V1 2.3 4)",American Boulder,36.10462,-115.48329,https://www.mountainproject.com/route/114279913/american-dream,0.9030899869919435
"Lizard Skin (V1 3.0 11) 
 Gila Kiss (V2 2.4 5)",Lizard Skin,36.01657,-115.46052,https://www.mountainproject.com/route/110661861/lizard-skin,1.041392685158225
Best V3 at Kraft (V3 2.8 16),Barndoor Boulder,36.16033,-115.41682,https://www.mountainproject.com/route/106964272/best-v3-at-kraft,1.2041199826559248
"Cabana Traverse (V1 2.9 15) 
 Under the Cabana (V4 1.5 2)",Cabana Boulder,36.10822,-115.47949,https://www.mountainproject.com/route/116374581/cabana-traverse,1.1760912590556813
"Psycho Sawyer (V4 3.5 2) 
 Singletrack Crack (V1 3.0 1) 
 Dragula (V4 3.0 1) 
 Sparkles from The Wheel (V4 3.0 1) 
 Kotov Syndrome (V2 3.0 1) 
 Beam Me Up (V4 2.0 2)",Verdi Boulders,39.54431,-119.99928,https://www.mountainproject.com/route/106128809/psycho-sawyer,0.3010299956639812
"Cat People (V2 3.5 2) 
 Rebel Rebel (V3 2.0 1)",Ziggy Stardust,36.16239,-115.48824,https://www.mountainproject.com/route/111567228/cat-people,0.3010299956639812
"Don't Look Down (V1 3.5 2) 
 Freudian Slip (V2 2.0 3) 
 Hoots and Ladders (V-easy 1.5 2)",Talon Boulder,39.37001,-119.69658,https://www.mountainproject.com/route/114451331/dont-look-down,0.3010299956639812
Any Port in a Storm (V2 3.5 2),Any Port in a Storm Area,36.10171,-115.48992,https://www.mountainproject.com/route/116848820/any-port-in-a-storm,0.3010299956639812
Willy Nilly (V3-4 2.5 25),The Dirty Rail,36.15432,-115.42916,https://www.mountainproject.com/route/112836466/willy-nilly,1.3979400086720377
"Crack (V2 2.9 18) 
 Chunky Arete (V1 2.6 22) 
 Northeast Arête Left (V1+ 2.4 5) 
 Left Arête (V0 2.3 6) 
 East Face (V1 2.0 6) 
 Backside (V0 1.6 5)",Twin Towers,36.03589,-115.45909,https://www.mountainproject.com/route/121730189/crack,1.255272505103306
"Randal's Handles (V1 3.0 14) 
 Far Left Slab (V2 2.1 7)",The Propane Tank Boulder,36.16359,-115.4508,https://www.mountainproject.com/route/108741925/randals-handles,1.146128035678238
"Lucky Socks (V4 3.6 5) 
 Jockey Start (V4 3.0 5) 
 Kentucky 2: Electric Boogaloo (V2 2.5 2) 
 Through The Gates (V4-5 PG13 1.0 1)",Lucky Socks Boulder,36.16256,-115.43501,https://www.mountainproject.com/route/116139127/lucky-socks,0.6989700043360189
"Peggy Man Traverse (V1 3.5 4) 
 F.T.M.P (Feefee's Traverse Memorial Problem) (V0 3.0 3)",Peggy Boulder,36.15962,-115.41647,https://www.mountainproject.com/route/119994468/peggy-man-traverse,0.6020599913279624
"The Prow. (V2 2.9 18) 
 Crescent Moon Direct (V3 3.3 6) 
 Maggot Brain (V2 3.0 12) 
 Dyno-Saur (V2 2.9 7) 
 Traverse (V4 3.0 2) 
 Chad's Arete (V2 2.0 5) 
 Dihedral (V1 1.6 7) 
 Short White Men Can't Jump (V2 1.5 4)",Right Twin,39.2424,-119.7405,https://www.mountainproject.com/route/106303934/the-prow,1.255272505103306
"Bee boulder dyno (V4 3.7 3) 
 Sublimation (V2+ 3.0 3) 
 Ivory Direct (V2- 2.8 4) 
 Dissapeared (V3 2.0 1) 
 Orangetang Traverse (V2 2.0 1) 
 Baked Brie (V3 2.0 1)",East Side - misc. problems,39.51672,-119.90733,https://www.mountainproject.com/route/107167094/bee-boulder-dyno,0.47712125471966244
"Mexican Jacket (V3 3.6 5) 
 Amigos' Arete (V1 3.3 3) 
 Dusty Taco (V0 1.8 4) 
 Refried Beans Me, Sour Cream Me (V0 1.7 3) 
 The Cheese Is Old and Moldy (V3 2.0 1)",Vaya con Queso,36.17209,-115.45449,https://www.mountainproject.com/route/110127474/mexican-jacket,0.6989700043360189
"Bear Cave (V4 3.4 9) 
 Eyeliner (V4 3.2 6)",Mecca,39.02773,-119.93857,https://www.mountainproject.com/route/116815807/bear-cave,0.9542425094393249
Shootin' Blanks (V4 3.8 4),Shootin' Blanks,39.52792,-119.93766,https://www.mountainproject.com/route/106114572/shootin-blanks,0.6020599913279624
Es Gefällt Mir (V1 PG13 4.0 2),Paiute Boulder,35.70914,-114.92903,https://www.mountainproject.com/route/116556545/es-gefallt-mir,0.3010299956639812
"Drop the Transmission* (V4 3.2 18) 
 Tickle Pickle (V4 2.9 23) 
 Right of arete (V2 2.0 6) 
 Sand Worm (V2 2.0 1)",Tickle Pickle Area,36.1544,-115.42731,https://www.mountainproject.com/route/112836496/drop-the-transmission,1.255272505103306
"Sock Knocker (V3 PG13 3.0 22) 
 Bait and Tackle (V1 2.8 20) 
 Left of the Rail (V3 3.5 2) 
 Option B (V1 3.0 3)",FIsh Head,36.01715,-115.46051,https://www.mountainproject.com/route/109765328/sock-knocker,1.3424226808222062
Lunar right (V4-5 4.0 2),Lunar Boulder,36.10918,-115.4824,https://www.mountainproject.com/route/116486790/lunar-right,0.3010299956639812
Areet's Arête (V3 4.0 2),Areet's Arete,36.15501,-115.4305,https://www.mountainproject.com/route/118206171/areets-arete,0.3010299956639812
"RIP My Pants (V3 R 4.0 3) 
 Slab Arete (5.10 V1 R 3.0 1) 
 Right Face (V0 2.0 1)",Bikini Bottom Boulder,39.27686,-119.96752,https://www.mountainproject.com/route/122611033/rip-my-pants,0.47712125471966244
"Movin Like Bernie (5.7 V-easy 4.0 4) 
 Broken Promises (V2 3.3 6) 
 Feelin Tha Breeze (V0-1 3.3 3) 
 Paleolithic Prowess (V0 3.0 1) 
 Short Stack (V3 2.5 2)",Lower West Side (Broken Promises boulder),39.51669,-119.90758,https://www.mountainproject.com/route/107164947/movin-like-bernie,0.6020599913279624
The Influencer (V3 4.0 4),Influencer boulder,36.14538,-115.42794,https://www.mountainproject.com/route/120318821/the-influencer,0.6020599913279624
"Cave In (V2 3.1 22) 
 Twister (V3 3.2 5) 
 Arch Enemy (V4 3.0 2) 
 Eye of the Hawk (V3 3.0 2) 
 Freddy Lives (V3-4 3.0 1) 
 Cave Out (V2 2.1 8) 
 Jason Lives (V3 2.1 7) 
 VB (V-easy 1.0 2) 
 V0 (V0 1.0 1)",Boulder B/Bat Cave,39.24209,-119.7402,https://www.mountainproject.com/route/106310577/cave-in,1.3424226808222062
"The Seamstress (V1 3.8 9) 
 Road Cut Wall Arete (V2- 3.0 5) 
 Hero Seam (V1 2.8 8) 
 Traffic Jam Traverse (V1 2.5 6)",Road Cut Area,39.51887,-119.90737,https://www.mountainproject.com/route/107143547/the-seamstress,0.9542425094393249
"High Noon (V2-3 2.2 42) 
 Showdown (V2+ 2.1 19) 
 Sundial (V0 1.7 26)",The Sundial,36.14331,-115.42035,https://www.mountainproject.com/route/106657537/high-noon,1.6232492903979006
Trophy Crack (5.10- V0-1 4.0 7),Trophy Crack,36.17028,-115.45122,https://www.mountainproject.com/route/107982290/trophy-crack,0.8450980400142568
"Desert-erada (V2 3.8 12) 
 Crimpon Redrock (V0-1 1.0 1)",Desert-erada Boulder,36.15832,-115.43105,https://www.mountainproject.com/route/108696801/desert-erada,1.0791812460476249
"The Groove (V1 2.1 49) 
 Red Ball Jets (V2 2.0 39) 
 Squeeze Job (V2 1.9 36) 
 arete right (V2 1.9 18) 
 left (V0 1.5 24) 
 Left left (V2 1.4 25) 
 arete left (V2 1.7 15) 
 right (V1 1.3 15) 
 Thumbs Up (V1 1.5 11)",Lava Boulder,36.15987,-115.41915,https://www.mountainproject.com/route/110174761/the-groove,1.6901960800285136
"Name Plate (V4 2.8 35) 
 The Heart, She Holler (V4+ 3.4 5) 
 A Red Heeler's Delight (V3 2.0 2) 
 Lime Green G-String (V4 2.0 1)",Name Plate Boulder,36.16005,-115.49499,https://www.mountainproject.com/route/111389644/name-plate,1.5440680443502757
"The Dead Heart (V4 3.2 25) 
 Left Flacing Flake (V0+ 3.0 5) 
 Knob and Tube (V1-2 3.0 1) 
 Bunyip Arete (V0-1 2.6 8) 
 Walkabout (V1-2 2.0 1)",Outback Boulder,36.16281,-115.40549,https://www.mountainproject.com/route/107385768/the-dead-heart,1.3979400086720377
"St. Louis (V4-5 2.6 42) 
 It's On (Left) (V4-5 2.4 34) 
 East Face (V0 1.0 6)",20 Degree Wall,36.14352,-115.42035,https://www.mountainproject.com/route/107338317/st-louis,1.6232492903979006
"Arete Right (V2 2.5 51) 
 Right Traverse (V1 2.6 36) 
 Left Face Traverse (V2-3 2.4 7) 
 Arete Left (V2 2.1 9) 
 Left Face (V0+ 1.3 7)",Pyramid,36.16103,-115.42392,https://www.mountainproject.com/route/114126111/arete-right,1.7075701760979363
"Picante Left (V1 2.6 43) 
 Picante Sauce (V1- 2.2 5)",Picante Sauce,36.1597,-115.41648,https://www.mountainproject.com/route/107400755/picante-left,1.6334684555795866
"Silver Surfer (V2 3.3 30) 
 Mountaineers Route (V2 3.6 21) 
 Bowling Ball (V1-2 3.0 5) 
 Tape your fingers (V4-5 3.0 5) 
 Jump (V4-5 2.9 7) 
 Alcatraz (V3 3.0 4) 
 Escape from Alcatraz (V3 2.8 8) 
 Hueco Surfing (V2+ 3.0 1) 
 The Face (V0 2.5 4) 
 Surfer's Crack (V0 1.9 15) 
 Ledge Ladder (V1+ 2.0 1) 
 Catch and Release (V1- 1.8 4) 
 The Face, Right (V0- 1.0 3)",Tsunami Boulder,39.2423,-119.74024,https://www.mountainproject.com/route/106303922/silver-surfer,1.4771212547196624
"Heart and Sole Left (V2 2.7 53) 
 Heart and Sole (V2 2.5 24) 
 Off the Couch, On the Couch. (V1 2.0 2)",Heart and Sole,36.16079,-115.42375,https://www.mountainproject.com/route/120120004/heart-and-sole-left,1.7242758696007892
The Offering Scam (V3 2.7 52),Tsunami Boulder,36.14773,-115.42215,https://www.mountainproject.com/route/107453246/the-offering-scam,1.7160033436347992
The Sting (V4 3.7 26),The Sting,36.01573,-115.46059,https://www.mountainproject.com/route/108022151/the-sting,1.414973347970818
"Shady lady (V2 3.3 36) 
 Uncle Dirt Nap (V4 2.5 2) 
 Front Right Mantle (V2 2.0 3) 
 South Arete (V0-1 2.0 2)",Shady Lady Boulder,36.16001,-115.41766,https://www.mountainproject.com/route/110224268/shady-lady,1.5563025007672873
"Memento Mori (V4 3.7 31) 
 Cremaster (V3 3.0 2)",Memento Mori boulder,36.16375,-115.41273,https://www.mountainproject.com/route/114279975/memento-mori,1.4913616938342726
"Le Cheval (V2 3.4 39) 
 Bucephalus (V4-5 2.7 3) 
 TsieBiscuit (V4 2.0 1) 
 Le Cheval Droit (V3 1.5 2)",Le Cheval,36.0141,-115.4615,https://www.mountainproject.com/route/108071132/le-cheval,1.591064607026499
Van Betten Arête (V3 3.2 48),Van Betten Boulder,36.16001,-115.41946,https://www.mountainproject.com/route/114239666/van-betten-arete,1.6812412373755872
Crude Control (5.11d V3 1.6 78),Lower Level - Left,36.15536,-115.43609,https://www.mountainproject.com/route/105800006/crude-control,1.8920946026904804
"Big Jugs (V0 2.5 62) 
 Perked Up (V2+ 2.6 54)",Warm-Up Boulder Two,36.15928,-115.4147,https://www.mountainproject.com/route/106732680/big-jugs,1.792391689498254
"I Disagree (V1 2.1 71) 
 Right Arete (V2-3 1.7 12) 
 Venom (V1 1.5 6)",Bill's Boulder,36.15982,-115.41316,https://www.mountainproject.com/route/106657499/i-disagree,1.8512583487190752
"Cirque Du Soleil (V3 3.7 45) 
 Sweet Tooth (V1 3.1 10) 
 Cavity (V4- 2.0 3) 
 Rotten Chiclets (V1 2.0 2) 
 It's Only a Filling (V1 2.0 2) 
 Laughing Gas (V2- 2.0 2) 
 Candy Pants (V-easy 1.0 2)",Sweet Tooth Boulder,36.14718,-115.42275,https://www.mountainproject.com/route/116499097/cirque-du-soleil,1.6532125137753437
"Brown Round Crack (V3 3.0 63) 
 Bavmorda (V2 2.3 35) 
 Left Slab Arete (V0 2.5 24) 
 Brown Round Traverse (V3 3.4 5) 
 High Aldwin (V1 2.6 18) 
 Mini Me (V1 2.3 8) 
 Ski Low - Lower (V3 2.0 2) 
 Four Feet Pete (V1 1.7 3) 
 Beetle Juice (V1 1.7 3) 
 G Coleman (V0 1.5 6) 
 Ski Low - Upper (V1 1.0 3) 
 Bavmorda (sit) (V3 2.0 2)",Big Brown Boulder (aka Brown Round),36.16069,-115.49781,https://www.mountainproject.com/route/107158760/brown-round-crack,1.7993405494535817
"Fin (V3 2.0 85) 
 Fin Face (V0+ 1.9 94) 
 Left (V0 1.7 76) 
 Black Midget (V2 2.4 39) 
 Leftmost Face (V-easy 1.7 50) 
 Fin Backside Left (V0-1 1.7 36) 
 Fin Face Right (V0 1.6 29) 
 Fin Backside (V0 1.7 22) 
 Route of a^2 + b^2 (V1- 1.6 14)",Black Warm-up South,36.15935,-115.41759,https://www.mountainproject.com/route/107430182/fin,1.9294189257142929
"Dog Leash Boy (V2 2.8 76) 
 Hot Dog Water (V3- 2.3 3) 
 Torso Rojo (V4 0.3 3)",Hot Tub Club,36.15988,-115.41296,https://www.mountainproject.com/route/108021688/dog-leash-boy,1.8808135922807914
"Black Warm-up (V-easy 2.1 85) 
 Backside Left - SDS (V1 1.9 29) 
 Backside Left (V0 1.6 34) 
 Black Warm Up Left (V0 1.8 30) 
 Left Short Face (V1 1.7 20) 
 Backside Right Arete (V0+ 1.8 11) 
 Slab Backside (V-easy 1.5 15) 
 Slab Right (V-easy 1.4 16) 
 Addiction (V0 1.6 8) 
 Traverse (V3 1.0 1)",Black Warm-up North,36.15945,-115.41749,https://www.mountainproject.com/route/107003134/black-warm-up,1.9294189257142929
