Route,Location,Latitude,Longitude,URL
Nipple Eraser/Mr. Nipple (V2+ 3.0 7),Another Boulder,34.34112,-118.01653,https://www.mountainproject.com/route/111623465/nipple-erasermr-nipple
"Crackalackin (V1 2.9 9) 
 Hug and Tug (V0 3.0 5) 
 Diaper Dance (V0+ 2.5 11) 
 Flash Jordan (V2 2.8 4) 
 Even Warmer Traverse (V-easy 2.8 4) 
 Warm-up Traverse (V-easy 2.6 7) 
 Gravity Sucks (V0 2.5 6) 
 Is this the Krusty Krab (V0- 2.4 5)",Parking Lot Boulders,33.59478,-117.8776,https://www.mountainproject.com/route/114547915/crackalackin
"X Marks The Spot (5.9- V-easy 3.0 6) 
 Avalon Sisters (5.6 V1- 2.5 2) 
 Babylon Sisters (V1+ 2.5 2) 
 Bernie Acid (V0- 2.0 3) 
 Milquetoast (V-easy PG13 2.0 3)",Parsons Beach,33.4731,-118.5503,https://www.mountainproject.com/route/111626679/x-marks-the-spot
"Forex (V2 3.0 4) 
 Goomba (V1-2 2.5 8)",Goomba,33.64421,-117.4427,https://www.mountainproject.com/route/119116644/forex
Sean Can't Even (V3 3.0 3),Roof Cluster,34.34636,-118.0161,https://www.mountainproject.com/route/112908393/sean-cant-even
Pocket Traverse (V2 3.0 3),Boulder Opposite Mommys Boys,34.2707,-118.6041,https://www.mountainproject.com/route/107960766/pocket-traverse
"Eternal August ...aka ""SpreadEagleNebula"" (V3 3.0 3) 
 Son of Hera (V1 2.6 8) 
 Chop to the top (V2 2.7 6)",Wall Boulder,34.2114,-118.1707,https://www.mountainproject.com/route/108453892/eternal-august-aka-spreadeaglenebula
"Colorado Arete (V4 2.8 6) 
 Pan Am (V2 2.3 3) 
 Freebird (V2 2.0 2)",Colorado Boulder,34.07668,-118.59135,https://www.mountainproject.com/route/119387048/colorado-arete
Silly Slab (V0 2.4 14),Silly Slab Boulder,34.33971,-118.01452,https://www.mountainproject.com/route/111696853/silly-slab
"Project Stardust (V4 3.0 2) 
 A New Slope (V3 2.7 3) 
 Holds in Alderaan Places (V2 2.2 6) 
 Death Star Traverse (V2 2.3 4) 
 The Mantelorian (V0 1.6 7)",Death Star,34.26964,-118.60362,https://www.mountainproject.com/route/119331355/project-stardust
"Durango (V2-3 3.0 2) 
 Zeal (V4 2.5 2) 
 Sheen (V0 1.7 6) 
 Phage (V2 1.8 4)",Elephant Hill,34.0508,-117.79585,https://www.mountainproject.com/route/116085282/durango
"Fireman's Traverse (V0 3.0 2) 
 Fireman's Arete (V0 1.5 2) 
 Slabchasm (V0 R 1.5 2)",Cluster 2,34.33951,-118.01357,https://www.mountainproject.com/route/120656444/firemans-traverse
"Harder Than It Looks (V4 2.5 11) 
 LeProhon Press (V3 2.6 7) 
 Fraidy Cat (V2 1.9 7) 
 Spencer's Tree Problem (V3- 1.6 8)",Party Slab Boulder,34.07432,-118.70405,https://www.mountainproject.com/route/118246901/harder-than-it-looks
"Swing like Sultan (V0- 3.0 2) 
 S's Bane 2 (V0 2.7 3) 
 Chutney Crank (V0- 2.0 2) 
 S's Bane 1 (V0 1.7 3)",San Juan Canyon,33.61641,-117.42735,https://www.mountainproject.com/route/120680407/swing-like-sultan
Flakes (V0 3.0 2),Skull Rock,34.2706,-118.60416,https://www.mountainproject.com/route/117752821/flakes
"Welcome to Little Harbor (V2 3.0 2) 
 Belinda (V3 2.0 2)",Little Harbor/Shark Harbor,33.38528,-118.47347,https://www.mountainproject.com/route/108332318/welcome-to-little-harbor
Big Day At Pink House (V4+ 3.0 2),Big Day At Pink House,33.63956,-117.44278,https://www.mountainproject.com/route/107763517/big-day-at-pink-house
"direct center (V3 3.0 2) 
 Clayface (V2 2.8 5) 
 CLAY-ton (V1 2.4 5) 
 Clayton Traverse (V4-5 2.0 3) 
 4 Count (V0+ 1.8 6) 
 unknown (V0 1.8 6) 
 Hansae's Mantle (V0- 0.8 4)",Canyon Crest Road Boulder,34.2086,-118.163,https://www.mountainproject.com/route/109300851/direct-center
Smooth Face (5.11- V1 3.0 2),Victor Boulder,34.34081,-118.01604,https://www.mountainproject.com/route/108129783/smooth-face
"Philosophers Stone (V1+ 3.0 2) 
 Yang (V0+ 2.7 3) 
 Natural Showmanship (V1-2 2.5 4) 
 Weight of the Rai (V2 2.5 2) 
 Zen Steps (V1 2.3 3) 
 Floating Monk (V0 2.0 2) 
 High Vibes (V0-1 2.0 2) 
 Cling to the Present (V-easy 2.0 2) 
 Baldy Ski Hut (V-easy 1.8 4) 
 Ying (V0 0.5 2)",Other Routes,34.28159,-117.63997,https://www.mountainproject.com/route/107260890/philosophers-stone
"Carbonite (5.7 V-easy 3.0 2) 
 TK421 (5.7 V-easy 3.0 2) 
 Tusken Raider (5.6 V-easy 2.7 3) 
 The Fett Arete (5.5 V-easy 2.5 2) 
 Manny Boffins (5.6 V-easy 2.0 2) 
 Salacious Crumb (5.4 V-easy 1.0 2)",Crystal Lake Boulders,34.3163,-117.8385,https://www.mountainproject.com/route/107347688/carbonite
"Smedge (5.10a V1 R 2.8 5) 
 Lieback Flake (V-easy 2.3 12) 
 Meat Grinder Mantle (V0 1.8 10)",Slab Rock,34.27002,-118.60316,https://www.mountainproject.com/route/117731498/smedge
