Route,Location,Latitude,Longitude,URL
Mr Magoo (V1-2 2.6 171) Magoo Face (V2 2.4 95) Unnamed (V1 2.4 84) Warm Up (V0 2.2 117) Overhanging Lieback (V2-3 2.6 57) Yoga Master (V2 2.6 23) Sea Of Anarchy (?) (V1 1.9 35) Gonzo (V2 2.5 21) One Hand (V1 2.4 22) Magoo Traverse (V1 2.8 5) Mantle (V1 1.5 25) Bates Problem (Arete) (V2 1.9 15) Welcome to Flavortown (Unknown Eliminate) (V2 2.4 5) Magoo Traverse Start (V0 2.0 13) Mini ridge (V0 1.6 5) Roof Problem (V0- 1.3 7) Dirty Slab (V1+ 1.1 7) Unnamed 2 (V-easy 0.8 6),Mr Magoo Boulder,37.22838,-122.09569,https://www.mountainproject.com/route/105735659/mr-magoo
Triceratops (V4 3.9 54),Triceratops Boulder,38.60389,-123.36885,https://www.mountainproject.com/route/111824185/triceratops
"Indian Crack (V0 2.4 91) 1 1/4"" Crack (V1 2.6 78) Raw Honey (V2-3 2.7 73) Mantle (V0 2.3 72) Honey Dipper (V1+ 2.3 72) Sloper Route (V2 2.4 54) Sloper problem Left (V2 2.3 15)",Indian Cracks,37.2302,-122.09347,https://www.mountainproject.com/route/106647630/indian-crack
Tufatafoni Traverse (V4 3.7 50),Stoney Whiteboots Boulder,38.57716,-123.34012,https://www.mountainproject.com/route/111362572/tufatafoni-traverse
The Edge (V2 2.7 66) Bat Hang (V2 2.7 24) Mr. Clean (V4 2.0 38) Sharma Traverse (V4 2.7 12),360 Degree Boulder,37.22873,-122.09632,https://www.mountainproject.com/route/108628720/the-edge
Pelican Arete (5.10a V0 2.8 63) Killer Crack (5.11a/b V2- R 3.0 23) Sunset Face Left (5.9 V0 R 2.5 32) Sunset Slab (5.6 V-easy R 1.7 16) The Bulge (V2 1.5 2),Ram Rock,38.42937,-123.11571,https://www.mountainproject.com/route/105735149/pelican-arete
[Redacted] (V4+ 3.5 46) FF Crack (V4 3.1 38) Slab (V0 1.9 31) Man in the Canoe (V2-3 2.3 18) Funky Face (V1 1.7 28) Lieback Flake (V0 1.6 28) Minimalism (V1 1.8 21) The Direct (V2-3 1.9 17) Unknown Arete (V3 2.4 7) Funky Arete (V1 1.5 23) Nurture Nazi Arete (V2 2.4 5) Naked Nazi Arete (V3 2.5 2) soggy cereal (V1 1.8 9) burnt toast (V1 2.0 3) Mossing you softly (V3 1.4 5) Funky Chimney (V-easy 0.9 7),[Redacted],37.23108,-122.09482,https://www.mountainproject.com/route/108203239/redacted
Bucket Prow (5.6 V0- 2.5 64) The Diamond (V3 3.5 4) Plaque Arete Right (5.9 V0 1.9 31) Plaque Face Center Eliminate (5.11+ V4 R 2.6 16) Full Remillard Traverse (V0 3.0 2) Remillard Traverse (V1 2.1 17) Plaque Face Center (5.11c V4 2.3 13) Beneath the Plaque Traverse (V3 2.5 8) Plaque Arete Left (5.8 V0 1.7 20) Reachy Face Climb (5.11d V3 1.9 11) Plaque Traverse (V2 1.8 9) Center (5.10 V0+ 2.0 4),Pinnacle Rock,37.8923,-122.2611,https://www.mountainproject.com/route/105734678/bucket-prow
The Bulge (V3 3.4 42) Stonewall Traverse (V1 2.6 28) Nutcracker (V2-3 2.5 13) Suburban Hell Hole (V3 3.0 3) You Want Crack (V0 2.1 13) Devastation (V3-4 2.3 3),Stonewall Rock,38.37668,-121.98461,https://www.mountainproject.com/route/107979471/the-bulge
The Ape (V2 2.6 55) The Ape Traverse (V2 2.3 24) Unknown Slab Right Variation (5.7 V1 R 2.8 4) Unknown Slab (5.9 V2 R 2.5 4) Dihedral (5.5 V-easy R 2.4 5) Baby Apes Traverse (V3 2.3 7) Frosted Flakes (V1 1.8 13) Six Hold Traverse (V2 2.0 6),North face (Indian Rock),37.89229,-122.27321,https://www.mountainproject.com/route/107486696/the-ape
Gimme My Forty Sucka (V0 R 3.2 44) The Rift (V3 2.7 24) Brass Monkey (V2 3.1 15) Natural Disaster (V3 R 2.9 16) Straight Shooter (V1 2.5 16),Hidden Boulder,38.38942,-121.99218,https://www.mountainproject.com/route/105736148/gimme-my-forty-sucka
Domino (V2 2.8 50),Domino,37.22786,-122.0966,https://www.mountainproject.com/route/109099185/domino
Thee Classic (V4 3.4 33),Thee Classic,37.23139,-122.09339,https://www.mountainproject.com/route/108203207/thee-classic
Vicious (V4-5 2.7 48) Lost Keys (V4 2.9 21) Little Lost Keys Traverse (V3 2.0 5),Lost Keys Bouldering,37.2313,-122.09123,https://www.mountainproject.com/route/115847357/vicious
Vise Grip (V3 3.4 30) The Shroom (V4 2.8 4),The Shroom Boulder,38.58637,-123.3387,https://www.mountainproject.com/route/105736010/vise-grip
The Clam (V4 2.8 41) Static Pinch (V3 1.8 4),Clamshell Boulder,37.23069,-122.09325,https://www.mountainproject.com/route/110744786/the-clam
The Wave (V2-3 3.6 25) Brainwave (V4 R 3.7 6) The Wave Traverse (V4 3.0 8) Swell (V2 3.0 2),The Wave,38.60442,-123.36973,https://www.mountainproject.com/route/113131547/the-wave
The Crack (V2 2.3 48) Little Prow (V2- 2.0 41) Croquette (V1 2.7 6) Unknown (V3 2.6 7) Water fountain Traverse (V1 2.4 8) Unnamed Slab (V0 1.8 18) Water Fountain Lip Traverse (V0 2.1 7) Warm up (V0 1.7 10) Left Arete (V2 1.8 4),Water Fountain Wall Area (East Side),37.8922,-122.27285,https://www.mountainproject.com/route/110540853/the-crack
Intuition (V4 3.4 28) Bootjack Arete (V2-3 2.7 20) Instinct (V4 3.0 7) Cheech and Choss Center (V2 1.9 9) Choose a name (V3 2.0 3) Cheech and Choss Left Arete (V2 1.3 8),Bootjack Boulders,37.91173,-122.59723,https://www.mountainproject.com/route/106819735/intuition
Gerstle Cove Roof (V4 4.0 12),Gerstle Cove,38.56402,-123.32488,https://www.mountainproject.com/route/111903094/gerstle-cove-roof
The Flake (V2 2.7 38) The Seam (V3 2.7 26) The Undercling (V1 2.6 25) Traverse Jr. (V2 2.6 22) Jugs (V0 2.8 17) The Reach (V2 2.3 25) Fools Gold (V2 PG13 2.5 17) The Crimper (V1 2.3 21) Southeast Face (V0 2.6 12) Center Route (V2 2.0 23) Gold Rush (V1 2.6 11) South Arete Right (V1 2.7 7) Mini Flake (V0 1.9 18) Harmony (V1 1.8 19) The Sloper Route (V1 1.9 14) South Arete Left (V4 PG13 2.5 2) Hidden Shell NW (V1+ 2.1 10) Turtle Crack (V0 1.5 16) Mermaid Mantle (V0 1.4 5),Turtle Rock,37.91104,-122.49157,https://www.mountainproject.com/route/114388252/the-flake
Skullcracker (V2 R 2.9 34) Rock Scar (V3+ 2.9 14),Lamb Boulder,38.42923,-123.11578,https://www.mountainproject.com/route/105735977/skullcracker
Diagonal Ramp (V1 2.6 38) Grace Face (V3+ 3.0 18) Baseball (V2-3 2.6 22) Unknown (V2 3.0 2) Crimpy V4 (V4 2.7 7) Lowest Start V4 (V4 2.4 13) The Changeling (V4 2.4 7),Danger Rock (or Orange Buddha Rock),37.88949,-122.63291,https://www.mountainproject.com/route/105735665/diagonal-ramp
Tafoni Baloney (V4- 3.0 29) Finger Traverse (V1 2.0 8),Roadside Boulder,37.23012,-122.09339,https://www.mountainproject.com/route/111828558/tafoni-baloney
Bloody Madness (V3 3.1 24) Mo Foe (V4 3.1 12) Serial Dilution (V2 2.4 9),The Boulder of Bloody Madness,38.37625,-121.98607,https://www.mountainproject.com/route/105736163/bloody-madness
