Route,Location,Latitude,Longitude,URL
Magellan (V2 3.0 6),Magellan Boulder,32.84248,-116.6354,https://www.mountainproject.com/route/106992489/magellan
"Traversito (V2 3.0 5) 
 Green Go (V0 2.5 12) 
 Circus Doop (V1 2.0 2) 
 Wan Too (V0 1.0 3) 
 Red Stop (V0 PG13 1.0 2)",Del Poconitos,32.92701,-117.17743,https://www.mountainproject.com/route/118576083/traversito
"Cartwheel (V2 3.0 5) 
 Skies of Blue (V4 3.0 4) 
 Joyous (V1 3.0 3) 
 Half Moon (V-easy 3.0 2) 
 Sleepytime (V3 2.7 3) 
 Springboard (V3- 2.5 2) 
 Family Outing (V1 2.3 3) 
 Duke of Prunes (V4 2.0 4) 
 Tickle the Ripple (V4 2.0 3) 
 Birdbath Left (V4 2.0 3) 
 Birdbath Right (V4 2.0 3) 
 Sunhat (V4 2.0 2) 
 The Turtle Shell (V0 2.0 2) 
 Can Can (V4 2.0 2) 
 Senna (V2 2.0 2) 
 Orange Peel (V2 1.7 3) 
 Smooth Move (V3- 1.5 2) 
 Man Overboard (V1 1.5 2) 
 Jelly Belly (V3 1.0 3) 
 The Lighthouse (V1 1.0 2)",South Slope,33.03112,-116.99943,https://www.mountainproject.com/route/112833457/cartwheel
"The Beehive (V1-2 3.0 5) 
 Swedish Gangster. (V3-4 3.0 4) 
 Stone Masters. (V1+ 3.0 2) 
 Frijoles y Queso Burrito. (V2+ 3.0 2) 
 West arête (V0 2.3 16) 
 East crack (5.6 V-easy 2.8 4) 
 Shoot From the Hip (V2+ 2.7 3) 
 Helicopters Overhead (V4+ 2.5 6) 
 East Arete (V0+ 2.3 7) 
 Alter Ego aka Kiss the Sky (V2+ 2.1 10) 
 SouthWest Passage. (V3- 2.5 2) 
 Guidos in Bondage AKA The Northwest Arête. (V2 2.5 2) 
 Shoot to Kill (V4 2.1 7) 
 Cholita Sandbaggery AKA The False Arête. (V0- 2.3 3) 
 Araña Gigantico. (V1+ 2.3 3) 
 Ollie JuJu (V1 2.3 3) 
 The Vector Traverse. (V2+ 2.3 3) 
 E.C.B Traverse (V1-2 2.3 3) 
 Turf Wars (V1 2.2 6) 
 Papas Fritas (V3 2.3 4) 
 Nipple Splitter (V1-2 2.0 5) 
 West face routes (V0- 2.0 4) 
 Scandinavian Chimney. (5.6 V-easy 2.0 3) 
 East Crack Chimney (5.6 V-easy 2.0 3) 
 Blue Eyed Arête AKA The Blue Arete. (V0-1 2.0 3) 
 Me Nombre Es Thor. (V0+ 2.0 3) 
 Swedish Fish. (V1-2 2.0 3) 
 Lucha Libre Dyno. (V3+ 2.0 2) 
 Ghetto Blaster (V1-2 2.0 2) 
 Dime Edge Crimping Masters AKA The Thin White Line. (V3 2.0 2) 
 Poway Mountain Boys. (V1 2.0 2) 
 Swedish Mariachi. (V1+ 2.0 2) 
 East side Slab (5.8 V0 2.0 2) 
 VHB Traverse. (V0 2.0 2) 
 Thoen Arete (V0 2.0 2) 
 Tale of The Scorpion. (V2-3 2.0 2) 
 Post Bail (V0-1 1.8 5) 
 Middle Brother Syndrome. (V0+ 1.7 3) 
 South Side Dihedral  AKA Daniels Dihedral. (V1 1.7 3) 
 Southwest Corner (V-easy 1.7 3) 
 Fueled by Obscurities. (V0- 1.5 4) 
 Fertility, AKA Great West Face. (5.10a V0 1.5 2) 
 North West Slab. (5.9- V0- 1.5 2) 
 West face AKA Sierra Club Route. (V-easy 1.5 2) 
 North Side Off Width (5.1 V-easy 1.3 3) 
 Scorpion King (5.6 V-easy 1.3 3) 
 Beehive Direct (V2+ 1.0 2) 
 Vikings in America. (V-easy 1.0 2) 
 Euro Squeeze Job. (V1 1.0 2) 
 Descent Crack (4th V-easy 1.0 2) 
 Scorpion Slab (5.7 V-easy 1.0 2)",Hill Top area,33.22432,-117.25797,https://www.mountainproject.com/route/108585422/the-beehive
"Pitstop (V3 3.0 4) 
 Victory Jug (V2 3.0 2)",Boulder Row,33.03135,-116.99701,https://www.mountainproject.com/route/114317503/pitstop
"Bringin' Home the Bacon (V1 3.0 4) 
 Dyno Soar (V2 3.0 4)",Event Horizon Boulder,32.84221,-116.63547,https://www.mountainproject.com/route/106992257/bringin-home-the-bacon
Slaphappy (V2 2.1 21),Flake Boulder,33.21309,-116.4612,https://www.mountainproject.com/route/106972444/slaphappy
Long Dragon Traverse (lowball) (5.11 V1-2 3.0 3),Mount Helix Boulders,32.76677,-116.98291,https://www.mountainproject.com/route/116155091/long-dragon-traverse-lowball
Freeman Crack (5.10a V1 3.0 3),The Freeman Crack,33.20729,-116.45571,https://www.mountainproject.com/route/107914373/freeman-crack
"Capture the Flag (V2+ 3.0 3) 
 Porcelain (V1 3.0 2)",Approach Hills,33.02224,-117.00171,https://www.mountainproject.com/route/114507685/capture-the-flag
