Route,Location,Latitude,Longitude,URL
"Trials (5.11a 3.5 6) (Sport 1 nan) 
 Men in Fedoras (5.12c 3.5 2) (Sport 1 nan) 
 Juice (5.11a 3.3 4) (Sport 1 nan) 
 Circumstantial Evidence (5.11d 3.0 2) (Sport 1 nan)",Right,50.4965,-120.19644,https://www.mountainproject.com/route/108072771/trials
"Tantalus Wall (5.11c C0 3.3 9) (Trad, Sport, Aid 8 600.0) 
 Midnight Run (5.12a/b 3.2 6) (Trad, Sport 10 680.0)",Tantalus Wall,49.6797,-123.1503,https://www.mountainproject.com/route/105880812/tantalus-wall
"Man of Leisure (5.10c 3.2 12) (Trad, Sport 1 130.0)",Gobsmacking Wall,49.6684,-123.15825,https://www.mountainproject.com/route/106072593/man-of-leisure
"Gravity Can't Dance (5.10b 2.8 20) (Sport 1 65.0) 
 American Heavy (5.11a 3.0 15) (Sport 1 55.0) 
 Pockets Full of Kryptonite (5.11b 2.7 14) (Sport 1 60.0) 
 Bout Du Monde (5.10a 2.2 17) (Sport 1 65.0)",Hoods In The Woods,49.94289,-123.16535,https://www.mountainproject.com/route/106059552/gravity-cant-dance
"Appmaster (5.10a/b 2.7 21) (Sport 1 nan) 
 Let's Dance (5.11b 3.0 7) (Sport 1 40.0) 
 SpotDaFly (5.11a 2.9 8) (Sport 1 45.0) 
 The Magician (5.11a 3.0 3) (Sport 1 nan)",Free and Easy,49.70407,-123.14261,https://www.mountainproject.com/route/114804004/appmaster
"Der Weiner Schleisser - #2 (5.8 2.9 15) (Sport 1 62.0) 
 Klettern Gehen - #5 (5.8 2.7 11) (Sport 1 66.0) 
 Separation Angst - #3 (5.10b 2.6 13) (Sport 1 59.0)",Berlin Wall,49.89487,-123.16404,https://www.mountainproject.com/route/114394558/der-weiner-schleisser-2
"The Crescent (5.12b 3.2 9) (Sport 1 75.0) 
 Pleasuredome (5.11d 3.3 6) (Sport 1 50.0) 
 Morpheus (5.12a 3.3 3) (Sport 1 70.0) 
 Into the Blue (5.10b 2.8 6) (Sport 1 60.0)",The Basement,49.7111,-123.1098,https://www.mountainproject.com/route/106827575/the-crescent
"The Cat Came Back (5.9 2.9 16) (Sport 1 36.0) 
 Finntastic (5.10a 3.0 2) (Sport 1 40.0) 
 Cheese Grater (5.7 2.3 15) (Sport 1 45.0)",Swiss Cheese,50.10356,-122.97887,https://www.mountainproject.com/route/106691262/the-cat-came-back
"Wild Rock (5.9 3.4 5) (Sport 1 nan) 
 The Sweep (5.8 2.9 7) (Sport, TR 1 nan)",Left,50.49657,-120.19684,https://www.mountainproject.com/route/108071653/wild-rock
Attachment Issues (5.11a 3.1 11) (Sport 1 80.0),Marbles Wall,49.84226,-123.14798,https://www.mountainproject.com/route/114446748/attachment-issues
Guttersnipe (5.10b 3.3 7) (Sport 1 nan),Supratidal Zawn (Copper Cove wall),49.37891,-123.27834,https://www.mountainproject.com/route/111046179/guttersnipe
Joe's Dyke (5.7 2.4 25) (Sport 2 270.0),The Raven's Castle,49.6867,-123.135,https://www.mountainproject.com/route/106621379/joes-dyke
"Double Overhang Bypass (5.10a 3.5 2) (TR 1 40.0) 
 Triple Overhang (5.10c 2.8 12) (TR 1 36.0) 
 Orca (5.11c 3.0 2) (TR 1 30.0)",Juniper Point,49.331,-123.2665,https://www.mountainproject.com/route/118991329/double-overhang-bypass
Ozzy’s Arete (5.10c PG13 3.5 2) (Sport 6 500.0),South Pillar,49.34546,-115.13424,https://www.mountainproject.com/route/121913519/ozzys-arete
"The Constant Gardener (5.8+ 2.4 25) (Trad, TR 1 nan)",Tunnel Rock,49.70454,-123.13442,https://www.mountainproject.com/route/111761643/the-constant-gardener
"Pan's Sword (5.10d 3.1 11) (Sport 1 70.0) 
 Neverland (5.12a 3.2 6) (Sport 1 60.0) 
 Buried Treasures (5.11a 3.0 5) (Sport 1 60.0)",Neverland,49.72096,-123.13171,https://www.mountainproject.com/route/119242886/pans-sword
"Trail Blazer (5.9- 3.5 2) (Sport 1 nan) 
 Drop Drill (5.9+ 3.0 2) (Sport 1 nan) 
 Over the Little Top (5.11- 3.0 2) (Sport 1 nan)",Blaze Wall,49.77528,-117.46655,https://www.mountainproject.com/route/121361628/trail-blazer
"Prom Date (5.7 3.5 2) (Sport 2 165.0) 
 Grade Inflation (5.10a 3.0 4) (Sport 1 85.0) 
 Pass or Flail (5.9 3.0 2) (Sport 1 70.0)",Grad Wall,49.32736,-117.63979,https://www.mountainproject.com/route/119857520/prom-date
"Steelhead (5.12b 3.5 2) (Sport 1 55.0) 
 The Legend of Wountie (5.11a 3.0 2) (Sport 4 250.0) 
 Here Today, Spawn Tomorrow (5.12a 3.0 2) (Sport 1 60.0) 
 Down the Hatch (5.10d 3.0 2) (Sport 1 60.0)",The Estuary,49.83187,-123.14638,https://www.mountainproject.com/route/122448398/steelhead
"Beached Whale (5.12b 3.5 2) (Sport 1 60.0) 
 Where to Toss at the Beach (5.12b 3.5 2) (Sport 1 45.0) 
 Where’s the Beach (5.12a 3.2 5) (Sport 1 45.0) 
 Thumb in the Bum (5.11c 3.0 2) (Sport 1 45.0) 
 The Beach is over there (5.11a 3.0 2) (Sport 1 50.0)",(b) Muscle Beach,49.4455,-119.56701,https://www.mountainproject.com/route/120762051/beached-whale
Cookie Monster (5.9 3.5 2) (Sport 1 65.0),Cookie Monster Wall,50.18193,-119.27299,https://www.mountainproject.com/route/120928601/cookie-monster
"Fancy Feast (5.11a 3.5 2) (Sport 1 nan) 
 Feline Fine (5.10c 3.0 3) (Sport 1 90.0) 
 Tiger King (5.11d 3.0 2) (Sport 1 nan)",Upper Cat Wall,49.3446,-117.80379,https://www.mountainproject.com/route/120478736/fancy-feast
Quarantine Corner (5.10b 3.5 2) (Sport 1 72.0),The Zoo,49.62587,-125.08468,https://www.mountainproject.com/route/120885500/quarantine-corner
"Left, Right, and Wrong (5.11a 3.5 2) (Sport 1 130.0) 
 Electric Doughnut (5.8 3.0 6) (Sport 2 200.0) 
 Fair Warning (5.10a 3.0 3) (Sport 1 60.0)",Sugarloaf,48.41494,-123.60359,https://www.mountainproject.com/route/114297394/left-right-and-wrong
"Ravens Song (5.12a 3.5 2) (Sport 1 100.0) 
 The Back Nine (5.10a/b 3.0 3) (Sport 1 60.0)",Hayward Lake Crag,49.20528,-122.41511,https://www.mountainproject.com/route/118913527/ravens-song
"Dr. Tongue Sticks It West (5.10c 3.5 2) (Sport 1 49.0) 
 Red Herring (5.11a 3.0 3) (Trad, TR 1 50.0)",(a) Chatsworth Edge,49.44951,-119.56332,https://www.mountainproject.com/route/115792373/dr-tongue-sticks-it-west
A Slice of Life (5.10d 3.5 2) (Sport 1 100.0),Senior Centre,49.3452,-122.9262,https://www.mountainproject.com/route/105975935/a-slice-of-life
"Spanokopota (5.11b/c 3.5 2) (Sport 1 70.0) 
 Via Florina (5.12a 3.0 3) (Sport 1 nan)",Popeye Wall,50.93685,-118.20916,https://www.mountainproject.com/route/114485053/spanokopota
"The Bear Necessities (5.11c 3.5 2) (Sport 1 72.0) 
 Carebear (5.10b 3.0 5) (Sport 1 nan) 
 Safety Third (5.10b 3.0 3) (Sport 1 65.0)",Middle Bear,49.82367,-119.367,https://www.mountainproject.com/route/118757743/the-bear-necessities
"Dance, Dance Revolution (5.10c/d 3.5 2) (Sport 1 90.0) 
 The Last Waltz (5.11c 3.0 2) (Sport 1 90.0)",Woodbury Bluffs,49.77021,-116.92887,https://www.mountainproject.com/route/114343361/dance-dance-revolution
"Lost in Paradise (5.11d 3.5 2) (Sport 1 50.0) 
 Light Duty Power Pack (5.11b 3.0 2) (Sport 1 60.0)",(a) Werbworld,49.44023,-119.5598,https://www.mountainproject.com/route/119194099/lost-in-paradise
"Fuzzy Navel (5.10c 3.5 2) (Sport, TR 1 nan)",Lonely Pine,49.78025,-119.51216,https://www.mountainproject.com/route/118136083/fuzzy-navel
Jedi Mind Tricks (5.12 3.5 2) (Sport 1 90.0),The Pinnacle Area,50.6372,-121.4967,https://www.mountainproject.com/route/108298595/jedi-mind-tricks
"Tubby Ninga (5.7 3.5 2) (Sport 1 nan) 
 Salem's Tongue (5.9 3.0 4) (Sport 1 nan)",The South Gulley Left Side,52.10835,-122.2583,https://www.mountainproject.com/route/113281892/tubby-ninga
Beg (5.11c 3.5 2) (Sport 1 70.0),Tommy Gun Wall,49.94046,-123.16358,https://www.mountainproject.com/route/114515012/beg
"Don't Pull to Hard Baby (5.11a 3.5 2) (Sport 1 nan) 
 Erratica (5.10d 3.0 6) (Sport 1 80.0) 
 Funky Earth Mother Chick (5.10a 3.0 2) (Sport 1 nan)",Lower Slocan Main,49.77266,-117.46672,https://www.mountainproject.com/route/121946639/dont-pull-to-hard-baby
Mansplaining (5.12 3.5 2) (Sport 1 90.0),The Big Boulder,49.27582,-117.66053,https://www.mountainproject.com/route/114497967/mansplaining
"Synchronicity (5.12b V7+ 3.5 2) (TR, Boulder 1 15.0) 
 Side Split (5.8 V0 3.0 2) (TR, Boulder 1 20.0)",Old Unsorted Routes,49.75807,-124.31172,https://www.mountainproject.com/route/106645878/synchronicity
"Pneumonic (5.11c 3.5 2) (Sport 1 60.0) 
 Critical Mass (5.11d 3.3 3) (Sport, TR 1 73.0) 
 Roadside Arete (5.11a 3.0 2) (Sport 1 80.0)",Roadside Attraction,49.2736,-121.9519,https://www.mountainproject.com/route/106008486/pneumonic
"Viagra (5.10b 3.1 8) (Sport 1 50.0) 
 Steve's (5.5 3.0 3) (Trad, TR 1 52.0) 
 All the Way to Oo Wah! (5.10a 2.5 11) (Sport 1 40.0)",(c) Go-Anywhere,49.44313,-119.56301,https://www.mountainproject.com/route/111071086/viagra
"What Crag? (5.10c 3.1 7) (Sport 1 nan) 
 Loki's Hiding (5.9 3.2 5) (Sport 1 98.0) 
 Kakwa Fights Back (5.10a 3.0 3) (Sport 1 113.0) 
 Mikey Likes It (5.8 2.8 8) (Sport 1 nan) 
 Where's Maddie? (5.9 2.7 7) (Sport 1 104.0)",Commune,49.64551,-123.20855,https://www.mountainproject.com/route/119405375/what-crag
"Millennial Falcon (5.9 3.3 3) (Sport 5 300.0) 
 About Time (5.9 3.0 2) (Sport 1 nan)",Lynch Bluffs,49.25518,-118.44521,https://www.mountainproject.com/route/121944928/millennial-falcon
Kashmir (5.11c 3.3 3) (Sport 1 90.0),Kashmir Wall,49.68313,-123.14363,https://www.mountainproject.com/route/111983947/kashmir
"Betal (5.10c 3.3 3) (Sport 1 90.0) 
 Rainman (5.11c 3.0 3) (Sport 1 90.0) 
 Face Only A Mother Could Love (5.10a 3.0 2) (Sport 1 90.0)",Open Book Wall,49.26696,-117.66417,https://www.mountainproject.com/route/114510267/betal
"Howe Sweet it is (5.12a 3.3 3) (Sport 1 100.0) 
 Charlie Don't Talk (5.11a 3.0 7) (Sport 1 90.0) 
 Power Play (5.11d 2.8 6) (Sport 1 85.0)",The Watchtower,49.53762,-123.25114,https://www.mountainproject.com/route/114527060/howe-sweet-it-is
Flash Forward (5.10a 3.3 3) (Sport 1 82.0),Leaning Tree Edge,50.1412,-125.26031,https://www.mountainproject.com/route/117071956/flash-forward
Fat Lip (5.10+ 3.3 3) (Sport 1 65.0),Main Wall,54.43116,-129.07242,https://www.mountainproject.com/route/117585340/fat-lip
Split Asunder (5.10d 3.3 3) (Sport 1 nan),(e) Fern Gully,49.44344,-119.56575,https://www.mountainproject.com/route/107266117/split-asunder
Surfin’ Skaha (5.11a 3.2 6) (Sport 1 50.0),(e) Jughaul Wall,49.44955,-119.55517,https://www.mountainproject.com/route/117026255/surfin-skaha
"Pages Edge (5.10c 3.2 6) (Sport 1 nan) 
 Kye's Crack (5.10a 2.6 13) (Sport 1 nan) 
 Piece of Cake (5.11a 3.0 5) (Sport 1 nan) 
 Whine and Cheese (5.12a/b 3.0 2) (Sport 1 nan)",Parkland,49.71443,-123.10324,https://www.mountainproject.com/route/114468012/pages-edge
"Bidding War (5.9 3.3 4) (Sport 1 80.0) 
 Stress Test (5.10a 3.0 3) (Sport 1 75.0)",Backside Area,49.66778,-123.16411,https://www.mountainproject.com/route/120730192/bidding-war
"Twin Cracks (5.8 3.2 5) (Trad, TR 1 50.0)",Main Wall (Left Portion),54.54909,-128.49645,https://www.mountainproject.com/route/117008834/twin-cracks
"All Black Crotch Rocket (5.10c 3.2 5) (Sport 1 45.0) 
 I'm Allowed To Be This Way (5.12a 3.0 2) (Sport 1 40.0) 
 Uninspired (5.12a 3.0 2) (Sport 1 55.0)",Lower Road Side Wall,49.07718,-121.71184,https://www.mountainproject.com/route/119053830/all-black-crotch-rocket
"Octagon (5.10b 3.2 5) (Sport 1 85.0) 
 Good Guys Wear Black (5.10b 3.0 3) (Sport 1 85.0)",Rabbit Wall,50.93694,-118.20899,https://www.mountainproject.com/route/114484989/octagon
Unfinished Business (5.10a 3.3 4) (Sport 1 100.0),Left Walls,48.43601,-123.55927,https://www.mountainproject.com/route/114978526/unfinished-business
What The Dog Saw (5.11+ 3.3 4) (Sport 1 50.0),Knuckle Head,49.35851,-123.23414,https://www.mountainproject.com/route/107288417/what-the-dog-saw
"Where's Roxie (5.11a 3.2 5) (Sport, TR 1 80.0) 
 Fatty Bolger (5.11a 3.0 3) (Trad, Sport 1 90.0)",Fatty Bolger and Ferret's Folly,49.7068,-123.142,https://www.mountainproject.com/route/106880420/wheres-roxie
"Tweezers (5.9 3.2 5) (Sport 1 45.0) 
 Propriorception (5.10c 3.0 4) (Sport 1 80.0)",Prickly Pear Canyon,50.7916,-121.1757,https://www.mountainproject.com/route/107553235/tweezers
"Midnight Oil (5.10a 3.3 4) (Sport, TR 1 nan)",Left Centre,50.49659,-120.19671,https://www.mountainproject.com/route/108071689/midnight-oil
"'S Cool Wall (5.10b 3.0 9) (Sport 1 60.0) 
 Generation Gap (5.9 2.8 10) (Sport 1 60.0) 
 3Rs (5.9 3.0 3) (Sport 1 60.0)",(b) Kid's Cliff,49.4526,-119.56133,https://www.mountainproject.com/route/106410133/s-cool-wall
Tan (5.9 2.1 27) (Sport 1 40.0),(a) South Face,49.43692,-119.5617,https://www.mountainproject.com/route/110477984/tan
"Polar Vortex (5.10b/c 2.9 11) (Sport 1 90.0) 
 Mantlepiece (5.9 2.9 7) (Sport 1 65.0)",Shannon Springs Wall,49.67162,-123.15714,https://www.mountainproject.com/route/119216000/polar-vortex
"Allright for Me (5.10d 2.8 12) (Trad, TR 1 82.0)",Top Shelf,49.70087,-123.11425,https://www.mountainproject.com/route/117592018/allright-for-me
Megawatts (5.8 2.8 12) (Sport 8 900.0),Brilliant dam,49.32352,-117.60924,https://www.mountainproject.com/route/112782755/megawatts
Road Less Travelled (5.10+ 3.0 8) (Sport 1 60.0),Whiskey Jack,49.90649,-123.1619,https://www.mountainproject.com/route/109121712/road-less-travelled
The Boulevard (5.8 2.9 9) (Sport 2 nan),Gilligan's Island,51.10096,-118.18064,https://www.mountainproject.com/route/114538322/the-boulevard
"No Name (5.7 3.0 7) (Sport 1 50.0) 
 Cosmic Debris (5.9 3.0 6) (Sport 1 40.0)",Cosmic Lights,48.43779,-123.55876,https://www.mountainproject.com/route/113513396/no-name
Happy Hour (5.10b 3.0 7) (Sport 1 12.0),The Lounge,49.98976,-123.31127,https://www.mountainproject.com/route/107780538/happy-hour
"The Gift (5.6 1.9 28) (Trad, TR 1 39.0) 
 Run Like a Thief (5.10a 2.2 18) (Trad, TR 1 50.0)",High Cliff,49.70403,-123.14177,https://www.mountainproject.com/route/107788167/the-gift
"The Shaman (5.10a 3.0 6) (Trad, Sport 2 150.0)",The Shaman,49.6458,-123.2072,https://www.mountainproject.com/route/105950155/the-shaman
"Galina (5.11b 3.0 5) (Sport, TR 1 90.0) 
 Shaun’s Pawn Shop (5.8 3.0 3) (Sport 1 90.0) 
 Racing the Rain (5.9 3.0 3) (Sport 1 90.0)",Polished main,49.26718,-117.66412,https://www.mountainproject.com/route/114379237/galina
Curly (5.9 2.0 24) (Sport 1 nan),Stooges Slab,49.68197,-123.15615,https://www.mountainproject.com/route/108260781/curly
The Marc of Excellence (5.10b 2.9 7) (Sport 1 60.0),Cereal Killers,49.64322,-123.21355,https://www.mountainproject.com/route/115143210/the-marc-of-excellence
"Sneezy (5.9+ 3.0 4) (Trad, TR 1 20.0)",(d) Seven Dwarfs,49.44056,-119.567,https://www.mountainproject.com/route/116198003/sneezy
Dancing In The Shade (5.8 3.0 4) (Sport 1 85.0),(d) Reilly Rock,49.45086,-119.5657,https://www.mountainproject.com/route/113697218/dancing-in-the-shade
Winston's Choice (5.11b 3.0 4) (Sport 1 100.0),(e) The Big Wall,49.43664,-119.5673,https://www.mountainproject.com/route/114303589/winstons-choice
"Moss Slayer (formerly Lost Ring) (5.10a 3.0 4) (Sport 1 80.0) 
 Lockdown (5.9 3.0 3) (Sport 1 85.0) 
 Down to the Wire (5.8 PG13 3.0 3) (Sport 1 80.0)",Desoto Rock,49.5232,-123.8463,https://www.mountainproject.com/route/107547649/moss-slayer-formerly-lost-ring
"Golden Pie Crust Award (5.10a 2.5 13) (Sport 1 50.0) 
 Snake Charmer (5.11d 3.0 2) (Sport 1 70.0)",(d) Elusive Edge,49.43935,-119.56416,https://www.mountainproject.com/route/106229224/golden-pie-crust-award
"Way of the Wife (5.10b 2.6 12) (Trad, Sport 1 70.0)",Cabin Boy's Office,49.70722,-123.14054,https://www.mountainproject.com/route/107813937/way-of-the-wife
14 Shutouts (5.11c 3.0 3) (Sport 1 45.0),(a) The Euphorium,49.44492,-119.55825,https://www.mountainproject.com/route/119561656/14-shutouts
"Dog Day Afternoon (5.9 3.0 3) (Sport, TR 1 29.0)",(c) Daycare Quickies,49.43572,-119.56464,https://www.mountainproject.com/route/116183745/dog-day-afternoon
"Walk in the Park (5.7 3.0 3) (Sport, TR 1 80.0)",Fussy Parts,48.80067,-123.51343,https://www.mountainproject.com/route/114481628/walk-in-the-park
Bifacial Retouch (5.8 3.0 3) (Sport 1 60.0),Bifacial Wall,51.85564,-118.74018,https://www.mountainproject.com/route/113360186/bifacial-retouch
2. Oryx and Crake (5.10a 3.0 3) (Sport 1 nan),Cascade Gorge,49.03492,-118.18848,https://www.mountainproject.com/route/122391498/2-oryx-and-crake
Estrogen Arete (5.9 2.8 8) (Sport 1 45.0),Sector 5,50.907,-116.438,https://www.mountainproject.com/route/107238952/estrogen-arete
"Lungs (5.11b 3.0 3) (Sport 1 nan) 
 Mr. Mud and Mr. Gold (5.10c 3.0 2) (Sport 1 50.0)",Shaketown,50.90315,-118.16651,https://www.mountainproject.com/route/119530284/lungs
Essence of Skaha (5.10c 3.0 3) (Sport 1 33.0),(f) The Turret,49.43658,-119.5702,https://www.mountainproject.com/route/113450264/essence-of-skaha
The Hilary Gripp (5.10b 3.0 3) (Sport 1 75.0),Erwin Wall,49.89475,-123.16411,https://www.mountainproject.com/route/114431896/the-hilary-gripp
Cliptomaniac (5.11d 3.0 3) (Sport 1 120.0),The Pillar of Payan,49.6416,-123.2009,https://www.mountainproject.com/route/106240413/cliptomaniac
Throw Zog Throw (5.10b 3.0 3) (Sport 1 nan),(c) Far Side,49.4475,-119.55782,https://www.mountainproject.com/route/112452395/throw-zog-throw
The Big Barn Door (5.10c 2.8 6) (Sport 1 26.0),Nightmare Rock,49.6489,-123.2021,https://www.mountainproject.com/route/117586739/the-big-barn-door
Dead Soles (5.10c 3.0 3) (Sport 1 110.0),Nicolum Knob,49.3704,-121.3534,https://www.mountainproject.com/route/106352834/dead-soles
Campfire Vamp (5.10c 3.0 3) (Sport 1 60.0),Shoot to Kill Wall,49.90883,-123.15601,https://www.mountainproject.com/route/106570063/campfire-vamp
Eight Litre Buckets (5.8 2.8 6) (Sport 1 75.0),Lower Karate Kid Wall,48.43443,-123.53992,https://www.mountainproject.com/route/116820120/eight-litre-buckets
"Weiner in the Bun (5.11a 2.7 9) (Trad, Sport 1 60.0)",Pixie Corner,49.7067,-123.1398,https://www.mountainproject.com/route/106879112/weiner-in-the-bun
3 Mosskateers (5.9 3.0 2) (Sport 1 nan),Downtown Eastside,49.62616,-125.08617,https://www.mountainproject.com/route/119063052/3-mosskateers
So Gouda (5.8 3.0 2) (Sport 1 50.0),Cheddar Wall,49.77731,-117.46685,https://www.mountainproject.com/route/122314365/so-gouda
"Bad Religion (5.11b 3.0 2) (Sport 1 70.0) 
 Socioloner (5.11d 3.0 2) (Sport 1 60.0)",Punk Rock,49.46013,-119.55833,https://www.mountainproject.com/route/120406582/bad-religion
"Tessellation (5.12a 3.0 2) (Sport 1 70.0) 
 Stihl the Daddy (5.11b 3.0 2) (Sport 1 50.0)",Echo Beach,49.90387,-123.15711,https://www.mountainproject.com/route/120997077/tessellation
"Ridgeback (5.10a 3.0 2) (Sport, TR 1 90.0) 
 Slippery Slits (5.8 3.0 2) (Trad, TR 1 90.0) 
 Jungle Gym (5.10a 3.0 2) (Sport, TR 1 60.0)",Buried Treasure,50.2261,-122.87373,https://www.mountainproject.com/route/118866039/ridgeback
Cockhair Crack (5.10c 3.0 2) (Sport 1 50.0),Runestone Wall,49.70805,-123.1413,https://www.mountainproject.com/route/117675779/cockhair-crack
"Salamander (5.10a 3.0 2) (Sport, Alpine 1 70.0)",Salamander,49.83903,-125.91001,https://www.mountainproject.com/route/114595992/salamander
"Lichen in my Cleavage (5.9 3.0 2) (Sport, TR 1 53.0) 
 Thighmaster (5.11a 3.0 2) (Sport, TR 1 49.0) 
 Saddle Route (5.10d 3.0 2) (Sport, TR 1 49.0) 
 Torn Memento (5.10a 3.0 2) (Sport 1 45.0)",Keystone Crag,50.13972,-125.26353,https://www.mountainproject.com/route/117027619/lichen-in-my-cleavage
Easy Pickings (5.9+ 3.0 2) (Sport 1 nan),Right Side,49.26712,-117.66408,https://www.mountainproject.com/route/120565402/easy-pickings
Pitch 15 (5.10a 3.0 2) (Sport 1 50.0),Shangri-Low (Dusk Wall),54.52337,-128.50333,https://www.mountainproject.com/route/117035641/pitch-15
"Under the Umbrella (5.10+ 3.0 2) (Sport 1 nan) 
 Aroofnophobia (5.11 3.0 2) (Sport 1 nan)",Main Wall,49.62655,-125.08874,https://www.mountainproject.com/route/119064191/under-the-umbrella
Cold Fingers (5.10c 3.0 2) (Sport 1 nan),Raven Crag,49.51042,-117.25913,https://www.mountainproject.com/route/120881825/cold-fingers
Exit Stage Left (5.11c 3.0 2) (Sport 1 nan),The Sport Temple,49.90609,-123.16407,https://www.mountainproject.com/route/119596931/exit-stage-left
Island Hoping (5.10d 3.0 2) (Sport 1 28.0),Southern Dihedrals,54.51414,-128.49973,https://www.mountainproject.com/route/119066084/island-hoping
Fructosis (5.12a 3.0 2) (Sport 1 65.0),Sector 3,50.9073,-116.4385,https://www.mountainproject.com/route/118858286/fructosis
"Flaky (5.7 3.0 2) (Sport 1 50.0) 
 Bulging Left (5.9 3.0 2) (Sport, TR 1 40.0)",Moss & Choss Wall,50.22777,-122.87321,https://www.mountainproject.com/route/118866133/flaky
Leather Studded Choker (5.11a/b 3.0 2) (Sport 1 nan),Powder Room,49.0771,-121.71197,https://www.mountainproject.com/route/119053882/leather-studded-choker
XXX (5.10a 3.0 2) (Sport 1 nan),Lonely Girl,49.77974,-119.51717,https://www.mountainproject.com/route/113411372/xxx
The White Dike (5.10c 3.0 2) (Sport 1 40.0),Trail Side Crag,54.42977,-129.07479,https://www.mountainproject.com/route/117585130/the-white-dike
[Redacted] (5.10c/d 3.0 2) (Sport 1 90.0),Box Canyon,49.5731,-121.1882,https://www.mountainproject.com/route/107270422/redacted
Theodore Donald Karabotsos Memorial Route (5.10d 3.0 2) (Sport 1 60.0),Pub Wall,49.33372,-117.67683,https://www.mountainproject.com/route/114293083/theodore-donald-karabotsos-memorial-route
Daze of Prohibition (5.11d 3.0 2) (Sport 1 nan),The Distillery,49.84292,-123.14657,https://www.mountainproject.com/route/114446008/daze-of-prohibition
"It's a Breeze (5.6 3.0 2) (Sport 1 50.0) 
 Birthday Boy (5.10c 3.0 2) (Sport 1 50.0)",Whirlwind Wall,49.26736,-117.66332,https://www.mountainproject.com/route/112819900/its-a-breeze
Face to Face (5.11a 3.0 2) (Sport 2 180.0),Raspberry Wall (formerly Hydro Wall),49.35111,-117.80251,https://www.mountainproject.com/route/114302464/face-to-face
"Dancing Madly Backwards (5.11a/b 3.0 2) (Sport, Alpine 1 50.0)",Lower Sunrise,49.83994,-125.9096,https://www.mountainproject.com/route/114614777/dancing-madly-backwards
"May Contain Nuts (5.10a 3.0 2) (Sport, TR 1 95.0)",Northwood Bluffs,49.17048,-124.05969,https://www.mountainproject.com/route/109441583/may-contain-nuts
Batman (5.10c 3.0 2) (Sport 1 70.0),Bat Wall,49.3342,-117.23855,https://www.mountainproject.com/route/114603262/batman
Dark Side (5.12a 3.0 2) (Sport 1 25.0),Obsession Wall,52.11059,-122.25813,https://www.mountainproject.com/route/113281600/dark-side
"Yellow Ribbon (5.11a 3.0 2) (Sport, Alpine 1 60.0)",Sluice Wall,49.84054,-125.91236,https://www.mountainproject.com/route/113693169/yellow-ribbon
"Message from the Stars (5.11c 3.0 2) (Trad, Sport 3 300.0)",The Solarium,49.6839,-123.1367,https://www.mountainproject.com/route/105918398/message-from-the-stars
Cold Ethyl (5.10a 3.0 2) (Sport 1 24.0),(d) China Grove,49.44192,-119.5611,https://www.mountainproject.com/route/122256812/cold-ethyl
"Pamplemousse (5.12b 3.0 2) (Trad, Sport 3 nan)","Main Area, Frontside",49.66841,-123.16594,https://www.mountainproject.com/route/106584181/pamplemousse
Where the Girls are Pretty (5.11a 2.7 3) (Sport 1 nan),Hig's Zone,49.88845,-124.54597,https://www.mountainproject.com/route/106227444/where-the-girls-are-pretty
Snakes and Ladders (5.10b 3.0 2) (Sport 1 60.0),The Balcony,49.4417,-119.55779,https://www.mountainproject.com/route/122472635/snakes-and-ladders
Recommended by the Sturgeon General (5.11c 3.0 2) (Sport 1 75.0),The Redd,49.82867,-123.14479,https://www.mountainproject.com/route/122723661/recommended-by-the-sturgeon-general
Crazy Eights (5.9 2.7 7) (Sport 1 65.0),Shelf Road,50.048,-123.0997,https://www.mountainproject.com/route/108303828/crazy-eights
